PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Jonah Bolden,PHX,24,6-8,225,UCLA,Australia,2017,2,36,7,1.4,1.3,0,-3.2,6.40%,14.00%,13.00%,39.20%,0.00%
Jordan Bell,CLE,25,6-8,216,Oregon,USA,2017,2,38,29,3.2,2.8,0.6,-1.6,11.00%,18.70%,15.90%,57.70%,9.00%
Josh Jackson,MEM,23,6-8,207,Kansas,USA,2017,1,4,22,9,3,1.6,2.5,2.70%,12.80%,21.40%,54.70%,12.50%
Julius Randle,NYK,25,6-8,250,Kentucky,USA,2014,1,7,64,19.5,9.7,3.1,-5.9,6.70%,22.30%,27.10%,53.80%,15.80%
KZ Okpala,MIA,21,6-8,215,Stanford,USA,2019,2,32,5,1.4,1,0.2,-31.7,3.80%,16.00%,10.20%,59.50%,7.70%
Keita Bates-Diop,DEN,24,6-8,229,Ohio State,USA,2018,2,48,44,6.5,2.9,0.7,-10.6,3.00%,13.10%,15.60%,53.90%,6.40%
Kevin Love,CLE,31,6-8,251,UCLA,USA,2008,1,5,56,17.6,9.8,3.2,-8,3.00%,28.60%,22.50%,59.90%,15.00%
Kyle Kuzma,LAL,24,6-8,221,Utah,USA,2017,1,27,61,12.8,4.5,1.3,4.9,3.30%,13.50%,22.10%,53.10%,7.60%
Lance Thomas,BKN,32,6-8,225,Duke,USA,Undrafted,Undrafted,Undrafted,7,3.4,1.9,0.9,-24.2,1.90%,14.10%,13.00%,48.50%,7.80%
Luc Mbah a Moute,HOU,33,6-8,230,UCLA,Cameroon,2008,2,37,3,1.7,0.7,0,-11.3,3.30%,3.70%,10.80%,42.50%,0.00%
Marcus Morris Sr.,LAC,30,6-8,218,Kansas,USA,2011,1,14,62,16.7,5,1.4,1.5,2.90%,12.80%,21.60%,57.00%,6.60%
Mario Hezonja,POR,25,6-8,220,None,Croatia,2015,1,5,53,4.8,3.5,0.9,-9.5,3.20%,15.80%,13.50%,52.50%,8.00%
Markieff Morris,LAL,30,6-8,245,Kansas,USA,2011,1,13,58,9.7,3.8,1.3,-5.8,3.30%,14.40%,20.20%,56.50%,10.00%
Marvin Williams,MIL,34,6-8,237,North Carolina,USA,2005,1,2,58,5.9,3.2,1,-2.8,2.50%,13.20%,12.00%,58.70%,7.60%
Omari Spellman,MIN,22,6-8,245,Villanova,USA,2018,1,30,49,7.6,4.5,1,-8.5,7.60%,15.50%,17.70%,55.10%,8.60%
Otto Porter Jr.,CHI,27,6-8,198,Georgetown,USA,2013,1,3,14,11.9,3.4,1.8,3.2,3.60%,10.80%,20.10%,55.00%,11.30%
Patrick Patterson,LAC,31,6-8,235,Kentucky,USA,2010,1,14,59,4.9,2.6,0.7,2.5,4.20%,13.60%,14.30%,58.00%,7.50%
Paul George,LAC,30,6-8,220,Fresno State,USA,2010,1,10,48,21.5,5.7,3.9,8.7,1.70%,16.10%,29.20%,58.90%,20.50%
Robert Williams III,BOS,22,6-8,237,Texas A&M,USA,2018,1,27,29,5.2,4.4,0.9,6.1,10.30%,20.90%,13.50%,72.80%,9.90%
Rodney Hood,POR,27,6-8,208,Duke,USA,2014,1,23,21,11,3.4,1.5,0.6,1.50%,9.20%,13.70%,62.50%,6.80%
Rudy Gay,SAS,33,6-8,250,Connecticut,USA,2006,1,8,67,10.8,5.4,1.7,0.2,4.00%,19.40%,21.10%,55.30%,11.60%
Rui Hachimura,WAS,22,6-8,230,Gonzaga,Japan,2019,1,9,48,13.5,6.1,1.8,-8.2,5.10%,15.50%,18.90%,53.50%,8.80%
Sekou Doumbouya,DET,19,6-8,230,None,France,2019,1,15,38,6.4,3.1,0.5,-10.8,2.60%,13.70%,16.40%,47.40%,3.70%
T.J. Warren,IND,26,6-8,220,North Carolina State,USA,2014,1,14,67,19.8,4.2,1.5,2.7,3.10%,9.20%,22.90%,61.00%,7.20%
Thaddeus Young,CHI,32,6-8,235,Georgia Tech,USA,2007,1,12,64,10.3,4.9,1.8,-6.2,5.40%,14.50%,19.20%,52.10%,11.30%
Tobias Harris,PHI,27,6-8,226,Tennessee,USA,2011,1,19,72,19.6,6.9,3.2,3.1,2.70%,17.20%,23.60%,55.60%,14.50%
Trevor Ariza,POR,35,6-8,215,UCLA,USA,2004,2,43,53,8,4.6,1.7,-0.3,2.20%,13.70%,11.70%,59.30%,8.10%
Tyler Cook,DEN,22,6-8,255,Iowa,USA,Undrafted,Undrafted,Undrafted,13,1.8,1.1,0.1,-9.8,10.30%,14.80%,15.00%,74.10%,3.10%
Udonis Haslem,MIA,40,6-8,235,Florida,USA,Undrafted,Undrafted,Undrafted,4,3,4,0.3,-20.2,2.00%,34.90%,14.70%,47.00%,4.80%
Vlatko Cancar,DEN,23,6-8,236,None,Slovenia,2017,2,49,14,1.2,0.7,0.2,-6,10.90%,11.90%,17.70%,50.70%,8.60%
William Howard,HOU,26,6-8,207,None,France,Undrafted,Undrafted,Undrafted,2,0,1,0.5,-51.3,0.00%,25.00%,15.20%,0.00%,20.00%
Wilson Chandler,BKN,33,6-8,235,DePaul,USA,2007,1,23,35,5.9,4.1,1.1,-6.4,1.40%,16.40%,12.80%,53.10%,8.00%
Yuta Watanabe,MEM,25,6-8,215,George Washington,Japan,Undrafted,Undrafted,Undrafted,18,2,1.1,0.3,4,5.90%,11.80%,14.90%,48.00%,6.60%
Alfonzo McKinnie,CLE,27,6-7,215,Wisc.-Green Bay,USA,Undrafted,Undrafted,Undrafted,40,4.6,2.8,0.4,-7.4,6.10%,13.10%,14.70%,49.30%,3.20%
Alize Johnson,IND,24,6-7,212,Missouri State,USA,2018,2,50,17,2,2.8,0.4,8.9,12.20%,24.10%,13.30%,50.90%,7.50%
Amir Coffey,LAC,23,6-7,210,Minnesota,USA,Undrafted,Undrafted,Undrafted,18,3.2,0.9,0.8,-0.5,2.50%,6.60%,17.40%,49.30%,13.90%
Andre Roberson,OKC,28,6-7,210,Colorado,USA,2013,1,26,7,2.9,3.9,0.6,-1.1,6.50%,20.40%,14.50%,33.50%,7.40%
Andrew Wiggins,GSW,25,6-7,197,Kansas,Canada,2014,1,1,54,21.8,5.1,3.7,-5.1,3.30%,11.00%,26.90%,53.60%,18.00%
BJ Johnson,ORL,24,6-7,200,La Salle,USA,Undrafted,Undrafted,Undrafted,10,3,1.5,0.3,-8.1,3.30%,13.60%,20.10%,41.20%,5.90%
Brandon Ingram,NOP,22,6-7,190,Duke,USA,2016,1,2,62,23.8,6.1,4.2,-1.3,2.30%,14.40%,27.50%,58.70%,19.20%
Cedi Osman,CLE,25,6-7,230,None,Turkey,2015,2,31,65,11,3.6,2.4,-9,2.00%,10.30%,16.20%,55.20%,11.50%
Chandler Hutchison,CHI,24,6-7,210,Boise State,USA,2018,1,22,28,7.8,3.9,0.9,-11.9,3.20%,18.00%,18.30%,52.10%,7.70%
De'Andre Hunter,ATL,22,6-7,225,Virginia,USA,2019,1,4,63,12.3,4.5,1.8,-5.5,2.10%,11.60%,17.30%,52.10%,7.90%
Dillon Brooks,MEM,24,6-7,225,Oregon,Canada,2017,2,45,73,16.2,3.3,2.1,-0.3,3.00%,7.60%,24.70%,51.00%,10.40%
Dorian Finney-Smith,DAL,27,6-7,220,Florida,USA,Undrafted,Undrafted,Undrafted,71,9.5,5.7,1.6,6.5,6.60%,11.30%,12.80%,59.50%,7.30%
Doug McDermott,IND,28,6-7,225,Creighton,USA,2014,1,11,69,10.3,2.5,1.1,3.2,1.80%,9.80%,18.60%,62.00%,8.10%
Duncan Robinson,MIA,26,6-7,215,Michigan,USA,Undrafted,Undrafted,Undrafted,73,13.5,3.2,1.4,7.5,0.50%,9.90%,15.70%,68.40%,6.80%
Evan Fournier,ORL,27,6-7,205,None,France,2012,1,20,66,18.5,2.6,3.2,-1.8,0.80%,7.40%,23.70%,59.50%,16.00%
Furkan Korkmaz,PHI,22,6-7,202,None,Turkey,2016,1,26,72,9.8,2.3,1.1,2.7,1.10%,9.30%,17.70%,57.90%,7.30%
Georges Niang,UTA,27,6-7,230,Iowa State,USA,2016,2,50,66,5.9,1.9,0.7,-1.1,1.50%,11.70%,16.30%,58.90%,6.90%
Gordon Hayward,BOS,30,6-7,225,Butler,USA,2010,1,9,52,17.5,6.7,4.1,8.5,3.10%,15.90%,20.60%,59.50%,17.80%
JaKarr Sampson,IND,27,6-7,214,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,34,4.6,2.6,0.6,1.9,4.20%,14.10%,12.60%,61.50%,5.80%
James Johnson,MIN,33,6-7,240,Wake Forest,USA,2009,1,16,32,8.4,3.7,2.3,-4.6,3.80%,14.50%,18.60%,57.20%,17.70%
Jimmy Butler,MIA,30,6-7,230,Marquette,USA,2011,1,30,58,19.9,6.7,6,5.2,5.50%,13.90%,24.60%,58.50%,28.30%
Joe Ingles,UTA,32,6-7,220,None,Australia,Undrafted,Undrafted,Undrafted,72,9.8,3.9,5.2,5.1,1.30%,11.20%,14.80%,59.50%,24.40%
Justin Jackson,DAL,25,6-7,220,North Carolina,USA,2017,1,15,65,5.5,2.4,0.8,0.5,2.40%,11.90%,15.00%,49.60%,6.70%
Justin James,SAC,23,6-7,190,Wyoming,USA,2019,2,40,36,2.5,0.9,0.5,-2.4,2.40%,11.10%,18.10%,47.70%,11.80%
Juwan Morgan,UTA,23,6-7,232,Indiana,USA,Undrafted,Undrafted,Undrafted,21,1.7,1.4,0.3,12,7.00%,12.80%,10.10%,64.80%,5.30%
Kawhi Leonard,LAC,29,6-7,225,San Diego State,USA,2011,1,15,57,27.1,7.1,4.9,12.2,2.80%,17.50%,32.70%,58.90%,25.50%
Kelly Oubre Jr.,PHX,24,6-7,203,Kansas,USA,2015,1,15,56,18.7,6.4,1.5,0.2,3.40%,15.10%,21.90%,56.00%,6.60%
Kevin Huerter,ATL,21,6-7,190,Maryland,USA,2018,1,19,56,12.2,4.1,3.8,-6.1,1.90%,10.60%,16.90%,53.60%,17.10%
Kevin Knox II,NYK,20,6-7,215,Kentucky,USA,2018,1,9,65,6.4,2.8,0.9,-7.3,2.10%,12.80%,17.20%,47.00%,7.60%
Khris Middleton,MIL,28,6-7,222,Texas A&M,USA,2012,2,39,62,20.9,6.2,4.3,12.4,2.30%,15.70%,26.00%,61.90%,21.20%
Kyle Korver,MIL,39,6-7,212,Creighton,USA,2003,2,51,58,6.7,2.1,1.2,5.4,1.40%,9.10%,14.50%,62.00%,9.20%
Larry Nance Jr.,CLE,27,6-7,245,Wyoming,USA,2015,1,27,56,10.1,7.3,2.2,-5.1,6.80%,20.90%,15.00%,60.80%,12.60%
Louis King,DET,21,6-7,205,Oregon,USA,Undrafted,Undrafted,Undrafted,10,2,1,0.5,11,1.50%,14.10%,16.30%,44.80%,12.50%
Luka Doncic,DAL,21,6-7,230,None,Slovenia,2018,1,3,61,28.8,9.4,8.8,5.3,3.60%,22.40%,35.50%,58.50%,45.40%
Malcolm Miller,TOR,27,6-7,210,Holy Cross,USA,Undrafted,Undrafted,Undrafted,28,1.3,0.6,0.4,15.9,1.30%,7.70%,9.00%,53.80%,8.20%
Maurice Harkless,NYK,27,6-7,220,St. John's,USA,2012,1,15,62,5.8,3.9,1.1,1.2,3.80%,11.70%,10.50%,57.20%,6.20%
Mike Scott,PHI,31,6-7,237,Virginia,USA,2012,2,43,68,6,3.6,0.8,5.7,5.10%,14.80%,13.20%,55.70%,6.40%
Montrezl Harrell,LAC,26,6-7,240,Louisville,USA,2015,2,32,63,18.6,7.1,1.7,6.5,8.90%,14.10%,24.50%,60.70%,10.20%
OG Anunoby,TOR,22,6-7,232,Indiana,United Kingdo...,2017,1,23,69,10.6,5.3,1.6,6.2,3.80%,12.90%,14.20%,60.00%,7.40%
Oshae Brissett,TOR,22,6-7,210,Syracuse,Canada,Undrafted,Undrafted,Undrafted,19,1.9,1.4,0.4,11.6,6.30%,10.90%,14.50%,45.80%,7.40%
P.J. Washington,CHA,21,6-7,230,Kentucky,USA,2019,1,12,58,12.2,5.4,2.1,-6.3,3.20%,14.50%,18.40%,54.70%,11.50%
Patrick McCaw,TOR,24,6-7,181,UNLV,USA,2016,2,38,37,4.6,2.3,2.1,0.6,2.00%,6.80%,9.30%,50.00%,11.80%
Paul Millsap,DEN,35,6-7,257,Louisiana Tech,USA,2006,2,47,51,11.6,5.7,1.6,9.3,7.90%,15.70%,19.70%,59.10%,9.30%
Robert Covington,HOU,29,6-7,209,Tennessee State,USA,Undrafted,Undrafted,Undrafted,70,12.4,6.6,1.3,0.9,2.70%,18.00%,16.90%,55.90%,5.90%
Shaquille Harrison,CHI,26,6-7,190,Tulsa,USA,Undrafted,Undrafted,Undrafted,43,4.9,2,1.1,6.8,4.20%,13.90%,17.60%,55.90%,14.70%
Svi Mykhailiuk,DET,23,6-7,205,Kansas,Ukraine,2018,2,47,56,9,1.9,1.9,-0.6,1.30%,7.10%,16.50%,57.80%,12.00%
Taurean Prince,BKN,26,6-7,218,Baylor,USA,2016,1,12,64,12.1,6,1.8,1.3,2.40%,16.20%,20.00%,49.70%,9.00%
Timothe Luwawu-Cabarrot,BKN,25,6-7,220,None,France,2016,1,24,47,7.8,2.7,0.6,-1.3,3.00%,9.90%,16.20%,59.90%,5.20%
Tomas Satoransky,CHI,28,6-7,210,None,Czech Republi...,2012,2,32,65,9.9,3.9,5.4,-1.5,4.00%,10.10%,16.50%,53.30%,26.90%
Torrey Craig,DEN,29,6-7,221,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,58,5.4,3.3,0.8,-5.7,5.80%,11.80%,12.30%,55.30%,6.10%
Vic Law,ORL,24,6-7,201,Northwestern,USA,Undrafted,Undrafted,Undrafted,8,1.9,1.4,0.4,-9.7,2.90%,14.50%,15.00%,36.30%,8.60%
Alec Burks,PHI,28,6-6,214,Colorado,USA,2011,1,12,66,15,4.3,2.9,-6.3,2.50%,13.10%,23.00%,56.10%,17.90%
Andre Iguodala,MIA,36,6-6,215,Arizona,USA,2004,1,9,21,4.6,3.7,2.4,-1.9,4.00%,13.20%,12.10%,50.70%,18.10%
Bogdan Bogdanovic,SAC,27,6-6,220,None,Serbia,2014,1,27,61,15.1,3.4,3.4,-1.7,1.40%,10.50%,22.10%,56.50%,18.40%
Brian Bowen II,IND,21,6-6,190,None,USA,Undrafted,Undrafted,Undrafted,6,1,1.2,0,15.7,3.20%,16.20%,14.30%,30.00%,0.00%
CJ Miles,WAS,33,6-6,220,No College,USA,2005,2,34,10,6.4,1.2,1.2,-1.3,2.10%,5.00%,16.90%,47.20%,9.10%
Caris LeVert,BKN,25,6-6,205,Michigan,USA,2016,1,20,45,18.7,4.2,4.4,0.2,3.40%,9.60%,28.40%,51.40%,24.20%
Charlie Brown Jr.,ATL,23,6-6,199,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,10,2,0.4,0.2,33.9,4.00%,4.80%,23.10%,47.20%,7.70%
Danny Green,LAL,33,6-6,215,North Carolina,USA,2009,2,46,68,8,3.3,1.3,6.4,3.00%,10.00%,13.50%,55.20%,6.90%
Danuel House Jr.,HOU,27,6-6,220,Texas A&M,USA,Undrafted,Undrafted,Undrafted,63,10.5,4.2,1.3,3.3,2.70%,10.10%,13.50%,57.20%,6.10%
DeMar DeRozan,SAS,30,6-6,220,Southern California,USA,2009,1,9,68,22.1,5.5,5.6,-1.8,1.90%,13.90%,26.20%,60.30%,26.10%
DeMarre Carroll,HOU,33,6-6,215,Missouri,USA,2009,1,27,24,3.6,2.3,1,0,4.20%,13.80%,14.80%,51.50%,11.60%
Derrick Jones Jr.,MIA,23,6-6,210,UNLV,USA,Undrafted,Undrafted,Undrafted,59,8.5,3.9,1.1,-0.5,4.90%,11.50%,13.50%,62.00%,6.80%
Draymond Green,GSW,30,6-6,230,Michigan State,USA,2012,2,35,43,8,6.2,6.2,-7.2,1.80%,19.20%,15.60%,48.90%,31.00%
Dwayne Bacon,CHA,24,6-6,221,Florida State,USA,2017,2,40,39,5.7,2.6,1.3,-8.2,2.00%,12.40%,18.90%,41.90%,12.10%
Eric Paschall,GSW,23,6-6,255,Villanova,USA,2019,2,41,60,14,4.6,2.1,-10.6,4.70%,11.60%,20.70%,57.10%,12.60%
Evan Turner,MIN,31,6-6,220,Ohio State,USA,2010,1,2,19,3.3,2,2,-11.4,2.80%,10.70%,15.40%,42.40%,23.50%
Gary Clark,ORL,25,6-6,225,Cincinnati,USA,Undrafted,Undrafted,Undrafted,42,3.7,2.6,0.4,-5.1,5.80%,11.60%,10.50%,56.80%,4.30%
Glenn Robinson III,PHI,26,6-6,222,Michigan,USA,2014,2,40,62,11.7,4.4,1.5,-7.8,4.30%,10.60%,16.00%,57.70%,8.10%
Grant Williams,BOS,21,6-6,236,Tennessee,USA,2019,1,22,69,3.4,2.6,1,6.3,5.30%,10.60%,11.20%,50.50%,8.50%
Ignas Brazdeikis,NYK,21,6-6,221,Michigan,Canada,2019,2,47,9,1.9,0.6,0.4,-7.1,3.60%,6.80%,21.80%,35.10%,11.40%
JR Smith,LAL,34,6-6,220,No College,USA,2004,1,18,6,2.8,0.8,0.5,-16.7,0.00%,6.00%,14.40%,37.20%,5.60%
Jae Crowder,MIA,29,6-6,235,Marquette,USA,2012,2,34,65,10.5,5.9,2.5,-2.9,2.60%,16.90%,15.20%,55.30%,11.70%
James Ennis III,ORL,29,6-6,215,Cal State-Long Beach,USA,2013,2,50,69,6.6,3.6,0.9,0.1,5.50%,13.70%,15.10%,56.50%,6.70%
Jared Dudley,LAL,34,6-6,237,Boston College,USA,2007,1,22,45,1.5,1.2,0.6,3.3,1.70%,11.90%,8.10%,55.80%,10.40%
Jarrett Culver,MIN,21,6-6,195,Texas Tech,USA,2019,1,6,63,9.2,3.4,1.7,-3.3,4.10%,9.20%,18.70%,46.70%,10.50%
Jaylen Brown,BOS,23,6-6,223,California,USA,2016,1,3,57,20.3,6.4,2.1,6.9,3.10%,14.90%,24.50%,58.30%,9.50%
Joe Harris,BKN,28,6-6,220,Virginia,USA,2014,2,33,69,14.5,4.3,2.1,0.9,2.80%,10.20%,17.90%,60.60%,10.00%
Juan Toscano-Anderson,GSW,27,6-6,209,Marquette,USA,Undrafted,Undrafted,Undrafted,13,5.3,4,2,-12,3.10%,16.30%,12.50%,52.90%,14.40%
Justin Holiday,IND,31,6-6,180,Washington,USA,Undrafted,Undrafted,Undrafted,73,8.3,3.3,1.3,1.3,1.70%,10.40%,13.00%,58.50%,6.80%
Justise Winslow,MEM,24,6-6,222,Duke,USA,2015,1,10,11,11.3,6.6,4,6.4,4.30%,15.40%,19.00%,44.00%,18.30%
Kenrich Williams,NOP,25,6-6,210,TCU,USA,Undrafted,Undrafted,Undrafted,39,3.5,4.8,1.5,-1,5.50%,15.70%,8.70%,42.90%,8.70%
Lonzo Ball,NOP,22,6-6,190,UCLA,USA,2017,1,2,63,11.8,6.1,7,-0.7,3.20%,14.20%,18.10%,51.70%,29.20%
Marko Guduric,MEM,25,6-6,201,None,Serbia,Undrafted,Undrafted,Undrafted,44,3.9,1.7,1,-2.6,2.80%,11.50%,16.80%,51.40%,12.70%
Michael Kidd-Gilchrist,DAL,26,6-6,232,Kentucky,USA,2012,1,2,25,2.4,2.7,0.6,4.2,4.50%,16.90%,13.40%,41.60%,7.70%
Mikal Bridges,PHX,23,6-6,209,Villanova,USA,2018,1,10,73,9.1,4,1.8,2.9,3.20%,10.70%,12.50%,62.00%,8.60%
Miles Bridges,CHA,22,6-6,225,Michigan State,USA,2018,1,12,65,13,5.6,1.8,-9.7,4.20%,13.80%,19.60%,52.00%,9.20%
P.J. Dozier,DEN,23,6-6,205,South Carolina,USA,Undrafted,Undrafted,Undrafted,29,5.8,1.9,2.2,-5.7,2.40%,10.80%,19.90%,49.50%,21.60%
Paul Watson,TOR,25,6-6,210,Fresno State,USA,Undrafted,Undrafted,Undrafted,10,3.1,1.7,0.8,16.3,2.00%,16.30%,14.20%,51.70%,10.70%
RJ Barrett,NYK,20,6-6,214,Duke,Canada,2019,1,3,56,14.3,5,2.6,-9.1,2.70%,13.40%,23.40%,47.90%,12.70%
Reggie Bullock,NYK,29,6-6,205,North Carolina,USA,2013,1,25,29,8.1,2.3,1.4,-5.8,1.80%,8.20%,15.30%,50.20%,8.70%
Rondae Hollis-Jefferson,TOR,25,6-6,217,Arizona,USA,2015,1,23,60,7,4.7,1.8,4.2,8.90%,14.30%,16.40%,53.30%,14.10%
Ryan Broekhoff,PHI,29,6-6,215,Valparaiso,Australia,Undrafted,Undrafted,Undrafted,17,4.2,2.5,0.6,2.1,2.50%,20.20%,15.50%,56.80%,8.30%
Semi Ojeleye,BOS,25,6-6,240,Southern Methodist,USA,2017,2,37,69,3.4,2.1,0.5,-1.5,2.40%,10.90%,9.40%,56.20%,5.10%
Solomon Hill,MIA,29,6-6,226,Arizona,USA,2013,1,23,59,5.5,2.8,1.8,-2.1,2.60%,11.80%,13.50%,53.50%,12.40%
Stanley Johnson,TOR,24,6-6,242,Arizona,USA,2015,1,8,25,2.4,1.5,0.8,4.8,4.10%,16.50%,21.40%,45.40%,20.00%
Stanton Kidd,UTA,28,6-6,216,Colorado State,USA,Undrafted,Undrafted,Undrafted,4,0,0.8,0.3,2.3,0.00%,15.80%,13.90%,0.00%,10.00%
Terrance Ferguson,OKC,22,6-6,190,None,USA,2017,1,21,56,3.9,1.3,0.9,-4,1.90%,3.90%,9.20%,48.10%,5.50%
Terrence Ross,ORL,29,6-6,206,Washington,USA,2012,1,8,69,14.7,3.2,1.2,-2.5,0.60%,10.80%,21.60%,54.80%,7.20%
Thabo Sefolosha,HOU,36,6-6,215,None,Switzerland,2006,1,13,41,2.2,2.3,0.6,3.9,4.30%,15.20%,10.00%,48.70%,7.40%
Thanasis Antetokounmpo,MIL,27,6-6,219,None,Greece,2014,2,51,20,2.8,1.2,0.8,-6.8,8.50%,8.10%,20.20%,49.60%,17.40%
Tony Snell,DET,28,6-6,213,New Mexico,USA,2013,1,20,59,8,1.9,2.2,-5.5,0.50%,6.40%,11.00%,59.80%,11.00%
Troy Brown Jr.,WAS,20,6-6,215,Oregon,USA,2018,1,15,69,10.4,5.6,2.6,-5.5,4.00%,17.10%,17.40%,52.40%,14.20%
Vince Carter,ATL,43,6-6,220,North Carolina,USA,1998,1,5,60,5,2.1,0.8,-8.1,1.90%,11.40%,16.30%,47.00%,8.10%
Wes Iwundu,ORL,25,6-6,195,Kansas State,USA,2017,2,33,52,5.8,2.5,1.2,-0.5,2.30%,10.90%,13.40%,54.40%,8.90%
Zach LaVine,CHI,25,6-6,200,UCLA,USA,2014,1,13,60,25.5,4.8,4.2,-4.4,1.90%,12.50%,31.20%,56.80%,21.80%
Zion Williamson,NOP,19,6-6,284,Duke,USA,2019,1,1,24,22.5,6.3,2.1,5.1,9.20%,11.40%,29.10%,61.60%,11.90%
Abdel Nader,OKC,26,6-5,225,Iowa State,Egypt,2016,2,58,55,6.3,1.8,0.7,-4.2,1.60%,9.50%,16.40%,59.10%,6.80%
Adam Mokoka,CHI,21,6-5,190,None,France,Undrafted,Undrafted,Undrafted,11,2.9,0.9,0.4,17.1,5.70%,2.90%,11.00%,53.80%,4.30%
Admiral Schofield,WAS,23,6-5,241,Tennessee,United Kingdo...,2019,2,42,33,3,1.4,0.5,-7.1,1.70%,10.60%,11.80%,50.20%,5.70%
Alex Caruso,LAL,26,6-5,186,Texas A&M,USA,Undrafted,Undrafted,Undrafted,64,5.5,1.9,1.9,9.8,1.40%,8.50%,13.60%,52.50%,13.80%
Allen Crabbe,MIN,28,6-5,212,California,USA,2013,2,31,37,4.6,2.1,0.9,-15,1.40%,9.80%,12.20%,47.00%,7.30%
Antonius Cleveland,DAL,26,6-5,195,S.E. Missouri,USA,Undrafted,Undrafted,Undrafted,11,1,0.6,0.1,-7.8,3.70%,12.20%,15.90%,34.00%,3.40%
Caleb Martin,CHA,24,6-5,205,Nevada-Reno,USA,Undrafted,Undrafted,Undrafted,18,6.2,2.1,1.3,0.8,3.00%,8.60%,15.20%,59.50%,12.20%
Cody Martin,CHA,24,6-5,205,Nevada-Reno,USA,2019,2,36,48,5,3.3,2,-3.2,3.90%,14.00%,13.10%,50.50%,15.40%
Courtney Lee,DAL,34,6-5,215,Western Kentucky,USA,2008,1,22,24,4.5,1.3,0.5,6.7,1.90%,7.00%,11.60%,62.90%,4.40%
DaQuan Jeffries,SAC,22,6-5,230,Tulsa,USA,Undrafted,Undrafted,Undrafted,13,3.8,1.4,0.5,3,2.10%,10.50%,12.90%,58.60%,6.00%
Damion Lee,GSW,27,6-5,210,Drexel,USA,Undrafted,Undrafted,Undrafted,49,12.7,4.9,2.7,-4.1,2.10%,14.40%,18.40%,54.80%,13.90%
Damyean Dotson,NYK,26,6-5,210,Houston,USA,2017,2,44,48,6.7,1.9,1.2,-5.3,1.10%,9.10%,15.80%,52.70%,10.50%
Dante Exum,CLE,24,6-5,214,None,Australia,2014,1,5,35,4.5,1.9,1.1,-8.8,2.40%,10.90%,14.50%,57.60%,12.40%
David Nwaba,HOU,27,6-5,219,Cal Poly,USA,Undrafted,Undrafted,Undrafted,20,5.2,2.3,0.4,7.2,2.70%,10.90%,13.90%,62.70%,4.60%
DeAndre' Bembry,ATL,25,6-5,210,St. Joseph's (PA),USA,2016,1,21,43,5.8,3.5,1.9,-11.8,3.40%,12.30%,13.70%,50.00%,13.00%
Delon Wright,DAL,28,6-5,185,Utah,USA,2015,1,20,73,6.9,3.8,3.3,1.7,4.00%,12.40%,14.00%,55.40%,21.50%
Devin Booker,PHX,23,6-5,206,Kentucky,USA,2015,1,13,70,26.6,4.2,6.5,2.7,1.20%,10.60%,29.40%,61.80%,28.80%
Devon Hall,OKC,24,6-5,215,Virginia,USA,2018,2,53,11,1.8,0.6,1.2,3.8,1.90%,6.00%,18.20%,29.80%,21.70%
Garrett Temple,BKN,34,6-5,195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,62,10.3,3.5,2.5,-1.4,1.50%,9.60%,16.20%,51.30%,13.20%
Garrison Mathews,WAS,23,6-5,215,Lipscomb,USA,Undrafted,Undrafted,Undrafted,18,5.4,1.3,0.6,7.1,2.50%,7.50%,13.70%,69.10%,6.30%
Gary Trent Jr.,POR,21,6-5,209,Duke,USA,2018,2,37,61,8.9,1.6,1,-1.4,1.70%,5.20%,15.00%,58.70%,6.40%
Hamidou Diallo,OKC,21,6-5,202,Kentucky,USA,2018,2,45,46,6.9,3.6,0.8,0.9,4.60%,12.40%,17.30%,49.10%,6.00%
Iman Shumpert,BKN,30,6-5,212,Georgia Tech,USA,2011,1,17,13,4.2,2.6,0.9,-9,3.50%,9.20%,13.40%,40.30%,7.80%
Jamal Crawford,BKN,40,6-5,200,Michigan,USA,2000,1,8,1,5,0,3,26.7,0.00%,0.00%,23.50%,62.50%,50.00%
James Harden,HOU,30,6-5,220,Arizona State,USA,2009,1,3,68,34.3,6.6,7.5,5.8,2.60%,13.90%,35.60%,62.60%,36.60%
Jarrell Brantley,UTA,24,6-5,250,College of Charleston,USA,2019,2,50,9,2.7,2.2,1.2,-17,1.90%,18.90%,15.50%,41.60%,19.30%
Jeremy Lamb,IND,28,6-5,180,Connecticut,USA,2012,1,12,46,12.5,4.3,2.1,-0.9,1.90%,13.50%,19.50%,54.70%,10.70%
John Konchar,MEM,24,6-5,210,Indiana-Purdue Fort Wayne,USA,Undrafted,Undrafted,Undrafted,19,2.8,2.5,1.2,4.9,9.30%,15.20%,9.70%,71.30%,16.10%
Jordan McRae,DET,29,6-5,179,Tennessee,USA,2014,2,58,37,11.5,3.4,2.5,-4.1,2.20%,13.90%,23.90%,51.50%,17.40%
